,compute_version,gpu_id,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y,registers,smem,cmem,number_of_lines_kernel,occupancy
2331,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.019428,48.0,48.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2330,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.011307,40.0,40.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2329,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.005790059,32.0,32.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2328,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.002478982,24.0,24.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2327,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.000756226,16.0,16.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2326,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.000109153,8.0,8.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2325,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.564286,256.0,256.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2324,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.486006,240.0,240.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2323,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.406234,224.0,224.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2322,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.344553,208.0,208.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2321,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.258832,192.0,192.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2320,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.202779,176.0,176.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2319,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.164099,160.0,160.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2317,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.08457,128.0,128.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2338,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.197437,104.0,104.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2294,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.640652,272.0,272.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2292,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.44048,240.0,240.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2441,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.763126,160.0,160.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2442,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.882803,168.0,168.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2443,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,1.016242,176.0,176.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2444,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,1.160208,184.0,184.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2445,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,1.321277,192.0,192.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2446,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,1.490137,200.0,200.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2447,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,1.677804,208.0,208.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2448,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,1.878298,216.0,216.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2449,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,2.096308,224.0,224.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2450,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,2.327601,232.0,232.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2451,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,2.581971,240.0,240.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2452,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,2.844099,248.0,248.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2453,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,3.13035,256.0,256.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2276,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,4.93247,496.0,496.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2275,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,4.473028,480.0,480.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2274,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,4.041193,464.0,464.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2273,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,3.636622,448.0,448.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2272,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,3.261677,432.0,432.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2430,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.088753,72.0,72.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2440,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.653545,152.0,152.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2293,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.535438,256.0,256.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2439,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.556798,144.0,144.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2437,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.390632,128.0,128.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2291,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.358344,224.0,224.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2290,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.286943,208.0,208.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2289,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.225923,192.0,192.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2288,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.174075,176.0,176.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2287,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.130779,160.0,160.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2286,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.095402,144.0,144.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2285,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.067052,128.0,128.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2284,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.044901,112.0,112.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2283,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.02832,96.0,96.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2282,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.016387,80.0,80.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2281,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.008415993,64.0,64.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2280,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.003555585,48.0,48.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2279,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.001026035,32.0,32.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2432,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.144717,88.0,88.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2277,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,5.425151,512.0,512.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2433,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.187936,96.0,96.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2434,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.20941,104.0,104.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2435,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.261702,112.0,112.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2436,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.321623,120.0,120.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2438,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.467986,136.0,136.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2270,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,2.592986,400.0,400.0,16.0,16.0,25.0,2048.0,348.0,15.0,100.0
2339,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.246371,112.0,112.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2341,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.367787,128.0,128.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2406,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.487013,136.0,136.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2405,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.405996,128.0,128.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2404,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.334624,120.0,120.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2403,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.272091,112.0,112.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2402,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.21791,104.0,104.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2401,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.171463,96.0,96.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2400,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.132062,88.0,88.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2399,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.099274,80.0,80.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2398,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.072512,72.0,72.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2397,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.050856,64.0,64.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2396,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.034036,56.0,56.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2395,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.021503,48.0,48.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2394,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.012484,40.0,40.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2393,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.006415392,32.0,32.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2392,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.002742525,24.0,24.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2391,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.000828017,16.0,16.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2390,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.000116034,8.0,8.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2389,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,4.155775,256.0,256.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2388,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,3.774829,248.0,248.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2407,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.578109,144.0,144.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2387,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,3.423208,240.0,240.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2408,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.679723,152.0,152.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2410,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.917746,168.0,168.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2429,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.055738,64.0,64.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2428,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.037358,56.0,56.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2427,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.023556,48.0,48.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2426,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.01372,40.0,40.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2425,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.006162489,32.0,32.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2424,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.002617186,24.0,24.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2423,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.000786133,16.0,16.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2422,3.5,5.0,771.0,2304.0,1.0,256.0,3004.0,192256.0,8.0,12.0,192.0,3552768.0,4.0,0.000111523,8.0,8.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2421,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,3.245707,256.0,256.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2420,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,2.952703,248.0,248.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2419,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,2.675578,240.0,240.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2418,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,2.416609,232.0,232.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2417,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,2.175194,224.0,224.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2416,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,1.95001,216.0,216.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2415,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,1.741478,208.0,208.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2414,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,1.548145,200.0,200.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2413,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,1.3698,192.0,192.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2412,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,1.205601,184.0,184.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2411,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,1.055221,176.0,176.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2409,3.5,4.0,876.0,2688.0,1.5,384.0,3004.0,288384.0,6.0,14.0,192.0,4709376.0,4.0,0.792666,160.0,160.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2340,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.303005,120.0,120.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2386,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,3.088493,232.0,232.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2384,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,2.493175,216.0,216.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2360,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,0.00347753,24.0,24.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2359,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,0.001030235,16.0,16.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2358,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,0.00013626,8.0,8.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2357,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,2.945659,256.0,256.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2356,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,2.676577,248.0,248.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2355,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,2.426529,240.0,240.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2354,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,2.190916,232.0,232.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2353,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,1.980134,224.0,224.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2352,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,1.774599,216.0,216.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2351,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,1.58469,208.0,208.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2350,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,1.408401,200.0,200.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2349,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,1.246363,192.0,192.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2348,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,1.096541,184.0,184.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2347,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.956438,176.0,176.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2346,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.831302,168.0,168.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2345,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.718289,160.0,160.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2344,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.615701,152.0,152.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2343,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.523602,144.0,144.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2342,3.5,2.0,745.0,2880.0,1.5,384.0,3004.0,288384.0,12.0,15.0,192.0,4291.2,4.0,0.441106,136.0,136.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2361,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,0.008217333,32.0,32.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2385,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,2.782784,224.0,224.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2362,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,0.015958,40.0,40.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2364,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,0.04357,56.0,56.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2383,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,2.227611,208.0,208.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2382,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,1.979339,200.0,200.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2381,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,1.75112,192.0,192.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
2380,3.5,3.0,706.0,2496.0,1.0,320.0,2600.0,208.0,4.0,13.0,192.0,3524352.0,4.0,1.541563,184.0,184.0,32.0,32.0,25.0,8192.0,348.0,15.0,100.0
