,AppName,compute_version,gpu_id,gpu_name,input_size,max_clock_rate,num_of_cores,L2,bus,memory_clock,bandwith,GM,num_sm,num_cores_sm,theoretical_flops,AppId,duration,grid_x,grid_y,block_x,block_y
138,matMul_gpu,3.0,1,GTX-680,2816,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.683421,176,176,16,16
139,matMul_gpu,3.0,1,GTX-680,3072,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.879492,192,192,16,16
140,matMul_gpu,3.0,1,GTX-680,3328,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.118057,208,208,16,16
141,matMul_gpu,3.0,1,GTX-680,3584,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.396491,224,224,16,16
142,matMul_gpu,3.0,1,GTX-680,3840,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.718229,240,240,16,16
143,matMul_gpu,3.0,1,GTX-680,4096,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,2.08541,256,256,16,16
144,matMul_gpu,3.0,1,GTX-680,4352,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,2.49949,272,272,16,16
145,matMul_gpu,3.0,1,GTX-680,4608,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,2.968663,288,288,16,16
146,matMul_gpu,3.0,1,GTX-680,4864,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,3.492306,304,304,16,16
147,matMul_gpu,3.0,1,GTX-680,5120,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,4.070582,320,320,16,16
148,matMul_gpu,3.0,1,GTX-680,5376,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,4.715743,336,336,16,16
149,matMul_gpu,3.0,1,GTX-680,5632,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,5.420441,352,352,16,16
150,matMul_gpu,3.0,1,GTX-680,5888,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,6.196394,368,368,16,16
151,matMul_gpu,3.0,1,GTX-680,6144,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,7.024917,384,384,16,16
152,matMul_gpu,3.0,1,GTX-680,6400,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,7.951209,400,400,16,16
153,matMul_gpu,3.0,1,GTX-680,6656,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,8.949647,416,416,16,16
154,matMul_gpu,3.0,1,GTX-680,6912,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,10.007487,432,432,16,16
155,matMul_gpu,3.0,1,GTX-680,7168,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,11.293463,448,448,16,16
156,matMul_gpu,3.0,1,GTX-680,7424,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,12.553817,464,464,16,16
157,matMul_gpu,3.0,1,GTX-680,7680,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,13.80722,480,480,16,16
158,matMul_gpu,3.0,1,GTX-680,7936,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,15.285634,496,496,16,16
159,matMul_gpu,3.0,1,GTX-680,8192,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,16.857703,512,512,16,16
160,matMul_gpu,3.0,1,GTX-680,256,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.000360101,8,8,32,32
161,matMul_gpu,3.0,1,GTX-680,512,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.002867557,16,16,32,32
162,matMul_gpu,3.0,1,GTX-680,768,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.009616557,24,24,32,32
163,matMul_gpu,3.0,1,GTX-680,1024,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.022466,32,32,32,32
164,matMul_gpu,3.0,1,GTX-680,1280,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.044596,40,40,32,32
165,matMul_gpu,3.0,1,GTX-680,1536,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.078365,48,48,32,32
166,matMul_gpu,3.0,1,GTX-680,1792,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.122217,56,56,32,32
167,matMul_gpu,3.0,1,GTX-680,2048,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.175907,64,64,32,32
168,matMul_gpu,3.0,1,GTX-680,2304,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.239499,72,72,32,32
169,matMul_gpu,3.0,1,GTX-680,2560,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.330354,80,80,32,32
170,matMul_gpu,3.0,1,GTX-680,2816,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.440018,88,88,32,32
171,matMul_gpu,3.0,1,GTX-680,3072,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.578289,96,96,32,32
172,matMul_gpu,3.0,1,GTX-680,3328,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.726948,104,104,32,32
173,matMul_gpu,3.0,1,GTX-680,3584,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,0.906363,112,112,32,32
174,matMul_gpu,3.0,1,GTX-680,3840,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.119341,120,120,32,32
175,matMul_gpu,3.0,1,GTX-680,4096,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.334293,128,128,32,32
176,matMul_gpu,3.0,1,GTX-680,4352,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.622531,136,136,32,32
177,matMul_gpu,3.0,1,GTX-680,4608,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,1.948557,144,144,32,32
178,matMul_gpu,3.0,1,GTX-680,4864,1058,1536,0.5,256,3004,192.256,2,8,192,3250.176,2,2.272806,152,152,32,32
